uf,year,month,status,name,directory,bytes,modified,observed_utc,processing_status,processed
SE,2006,8,available,RDSE0608.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,530106.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SE,2006,9,available,RDSE0609.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,610999.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SE,2006,10,available,RDSE0610.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,594557.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SE,2006,11,available,RDSE0611.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,586584.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SE,2006,12,available,RDSE0612.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,553982.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SP,2006,1,available,RDSP0601.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,8899567.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SP,2006,2,available,RDSP0602.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,9120711.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SP,2006,3,available,RDSP0603.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,9739256.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SP,2006,4,available,RDSP0604.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,13815133.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SP,2006,5,available,RDSP0605.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,14436577.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SP,2006,6,available,RDSP0606.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,14383185.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SP,2006,7,available,RDSP0607.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,14478506.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SP,2006,8,available,RDSP0608.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,14459338.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SP,2006,9,available,RDSP0609.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,13801764.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SP,2006,10,available,RDSP0610.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,14028553.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SP,2006,11,available,RDSP0611.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,13810699.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SP,2006,12,available,RDSP0612.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,13503118.0,,2026-09-16T09:42:18.531232+00:00,ok,True
TO,2006,1,available,RDTO0601.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,406993.0,,2026-09-16T09:42:18.531232+00:00,ok,True
TO,2006,2,available,RDTO0602.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,421063.0,,2026-09-16T09:42:18.531232+00:00,ok,True
TO,2006,3,available,RDTO0603.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,388811.0,,2026-09-16T09:42:18.531232+00:00,ok,True
TO,2006,4,available,RDTO0604.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,567544.0,,2026-09-16T09:42:18.531232+00:00,ok,True
TO,2006,5,available,RDTO0605.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,614233.0,,2026-09-16T09:42:18.531232+00:00,ok,True
TO,2006,6,available,RDTO0606.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,575865.0,,2026-09-16T09:42:18.531232+00:00,ok,True
TO,2006,7,available,RDTO0607.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,567983.0,,2026-09-16T09:42:18.531232+00:00,ok,True
TO,2006,8,available,RDTO0608.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,593923.0,,2026-09-16T09:42:18.531232+00:00,ok,True
TO,2006,9,available,RDTO0609.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,591383.0,,2026-09-16T09:42:18.531232+00:00,ok,True
TO,2006,10,available,RDTO0610.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,551296.0,,2026-09-16T09:42:18.531232+00:00,ok,True
TO,2006,11,available,RDTO0611.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,563082.0,,2026-09-16T09:42:18.531232+00:00,ok,True
TO,2006,12,available,RDTO0612.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,493041.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AC,2007,1,available,RDAC0701.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,219075.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AC,2007,2,available,RDAC0702.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,242709.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AC,2007,3,available,RDAC0703.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,228359.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AC,2007,4,available,RDAC0704.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,235073.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AC,2007,5,available,RDAC0705.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,253389.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AC,2007,6,available,RDAC0706.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,235330.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AC,2007,7,available,RDAC0707.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,214809.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AC,2007,8,available,RDAC0708.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,250048.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AC,2007,9,available,RDAC0709.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,270072.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AC,2007,10,available,RDAC0710.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,281782.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AC,2007,11,available,RDAC0711.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,261024.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AC,2007,12,available,RDAC0712.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,235268.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AL,2007,1,available,RDAL0701.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,969777.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AL,2007,2,available,RDAL0702.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,952485.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AL,2007,3,available,RDAL0703.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,984650.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AL,2007,4,available,RDAL0704.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1044396.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AL,2007,5,available,RDAL0705.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1043698.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AL,2007,6,available,RDAL0706.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,973588.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AL,2007,7,available,RDAL0707.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,976270.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AL,2007,8,available,RDAL0708.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,982972.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AL,2007,9,available,RDAL0709.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,931781.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AL,2007,10,available,RDAL0710.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1010477.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AL,2007,11,available,RDAL0711.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,927560.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AL,2007,12,available,RDAL0712.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1258339.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AM,2007,1,available,RDAM0701.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,762340.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AM,2007,2,available,RDAM0702.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,715009.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AM,2007,3,available,RDAM0703.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,830050.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AM,2007,4,available,RDAM0704.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,893168.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AM,2007,5,available,RDAM0705.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,832863.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AM,2007,6,available,RDAM0706.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,860147.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AM,2007,7,available,RDAM0707.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,859090.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AM,2007,8,available,RDAM0708.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,927116.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AM,2007,9,available,RDAM0709.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,849844.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AM,2007,10,available,RDAM0710.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,877300.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AM,2007,11,available,RDAM0711.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,875388.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AM,2007,12,available,RDAM0712.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,949754.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AP,2007,1,available,RDAP0701.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,165669.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AP,2007,2,available,RDAP0702.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,155945.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AP,2007,3,available,RDAP0703.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,189251.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AP,2007,4,available,RDAP0704.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,190179.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AP,2007,5,available,RDAP0705.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,170390.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AP,2007,6,available,RDAP0706.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,181421.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AP,2007,7,available,RDAP0707.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,183995.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AP,2007,8,available,RDAP0708.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,177085.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AP,2007,9,available,RDAP0709.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,170059.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AP,2007,10,not_listed,RDAP0710.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,,,2026-09-16T09:42:18.531232+00:00,,False
AP,2007,11,available,RDAP0711.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,166931.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AP,2007,12,available,RDAP0712.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,142573.0,,2026-09-16T09:42:18.531232+00:00,ok,True
BA,2007,1,available,RDBA0701.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,4432065.0,,2026-09-16T09:42:18.531232+00:00,ok,True
BA,2007,2,available,RDBA0702.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,4169551.0,,2026-09-16T09:42:18.531232+00:00,ok,True
BA,2007,3,available,RDBA0703.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,4740702.0,,2026-09-16T09:42:18.531232+00:00,ok,True
BA,2007,4,available,RDBA0704.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,4580941.0,,2026-09-16T09:42:18.531232+00:00,ok,True
BA,2007,5,available,RDBA0705.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,4944613.0,,2026-09-16T09:42:18.531232+00:00,ok,True
BA,2007,6,available,RDBA0706.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,4658492.0,,2026-09-16T09:42:18.531232+00:00,ok,True
BA,2007,7,available,RDBA0707.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,4747033.0,,2026-09-16T09:42:18.531232+00:00,ok,True
BA,2007,8,available,RDBA0708.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,4661562.0,,2026-09-16T09:42:18.531232+00:00,ok,True
BA,2007,9,available,RDBA0709.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,4498048.0,,2026-09-16T09:42:18.531232+00:00,ok,True
BA,2007,10,available,RDBA0710.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,4749837.0,,2026-09-16T09:42:18.531232+00:00,ok,True
BA,2007,11,available,RDBA0711.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,4512602.0,,2026-09-16T09:42:18.531232+00:00,ok,True
BA,2007,12,available,RDBA0712.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,4640574.0,,2026-09-16T09:42:18.531232+00:00,ok,True
CE,2007,1,available,RDCE0701.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2666766.0,,2026-09-16T09:42:18.531232+00:00,ok,True
CE,2007,2,available,RDCE0702.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2610812.0,,2026-09-16T09:42:18.531232+00:00,ok,True
CE,2007,3,available,RDCE0703.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2814738.0,,2026-09-16T09:42:18.531232+00:00,ok,True
CE,2007,4,available,RDCE0704.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2790693.0,,2026-09-16T09:42:18.531232+00:00,ok,True
CE,2007,5,available,RDCE0705.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2878954.0,,2026-09-16T09:42:18.531232+00:00,ok,True
CE,2007,6,available,RDCE0706.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2953923.0,,2026-09-16T09:42:18.531232+00:00,ok,True
CE,2007,7,available,RDCE0707.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2873148.0,,2026-09-16T09:42:18.531232+00:00,ok,True
CE,2007,8,available,RDCE0708.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2805115.0,,2026-09-16T09:42:18.531232+00:00,ok,True
CE,2007,9,available,RDCE0709.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2780202.0,,2026-09-16T09:42:18.531232+00:00,ok,True
CE,2007,10,available,RDCE0710.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2751151.0,,2026-09-16T09:42:18.531232+00:00,ok,True
CE,2007,11,available,RDCE0711.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2639011.0,,2026-09-16T09:42:18.531232+00:00,ok,True
CE,2007,12,available,RDCE0712.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,3216956.0,,2026-09-16T09:42:18.531232+00:00,ok,True
DF,2007,1,available,RDDF0701.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1048249.0,,2026-09-16T09:42:18.531232+00:00,ok,True
DF,2007,2,available,RDDF0702.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,906350.0,,2026-09-16T09:42:18.531232+00:00,ok,True
DF,2007,3,available,RDDF0703.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1062092.0,,2026-09-16T09:42:18.531232+00:00,ok,True
DF,2007,4,available,RDDF0704.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1031475.0,,2026-09-16T09:42:18.531232+00:00,ok,True
DF,2007,5,available,RDDF0705.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1053513.0,,2026-09-16T09:42:18.531232+00:00,ok,True
DF,2007,6,available,RDDF0706.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1050082.0,,2026-09-16T09:42:18.531232+00:00,ok,True
DF,2007,7,available,RDDF0707.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1094250.0,,2026-09-16T09:42:18.531232+00:00,ok,True
DF,2007,8,available,RDDF0708.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1095267.0,,2026-09-16T09:42:18.531232+00:00,ok,True
DF,2007,9,available,RDDF0709.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1063696.0,,2026-09-16T09:42:18.531232+00:00,ok,True
DF,2007,10,available,RDDF0710.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1046482.0,,2026-09-16T09:42:18.531232+00:00,ok,True
DF,2007,11,available,RDDF0711.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1028566.0,,2026-09-16T09:42:18.531232+00:00,ok,True
DF,2007,12,available,RDDF0712.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,960400.0,,2026-09-16T09:42:18.531232+00:00,ok,True
ES,2007,1,available,RDES0701.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1002076.0,,2026-09-16T09:42:18.531232+00:00,ok,True
ES,2007,2,available,RDES0702.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1010555.0,,2026-09-16T09:42:18.531232+00:00,ok,True
ES,2007,3,available,RDES0703.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1052396.0,,2026-09-16T09:42:18.531232+00:00,ok,True
ES,2007,4,available,RDES0704.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1116024.0,,2026-09-16T09:42:18.531232+00:00,ok,True
ES,2007,5,available,RDES0705.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1134878.0,,2026-09-16T09:42:18.531232+00:00,ok,True
ES,2007,6,available,RDES0706.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1090653.0,,2026-09-16T09:42:18.531232+00:00,ok,True
ES,2007,7,available,RDES0707.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1126645.0,,2026-09-16T09:42:18.531232+00:00,ok,True
ES,2007,8,available,RDES0708.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1247096.0,,2026-09-16T09:42:18.531232+00:00,ok,True
ES,2007,9,available,RDES0709.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1199544.0,,2026-09-16T09:42:18.531232+00:00,ok,True
ES,2007,10,available,RDES0710.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1185938.0,,2026-09-16T09:42:18.531232+00:00,ok,True
ES,2007,11,available,RDES0711.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1159274.0,,2026-09-16T09:42:18.531232+00:00,ok,True
ES,2007,12,available,RDES0712.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1292270.0,,2026-09-16T09:42:18.531232+00:00,ok,True
GO,2007,1,available,RDGO0701.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1963106.0,,2026-09-16T09:42:18.531232+00:00,ok,True
GO,2007,2,available,RDGO0702.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1947859.0,,2026-09-16T09:42:18.531232+00:00,ok,True
GO,2007,3,available,RDGO0703.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1935052.0,,2026-09-16T09:42:18.531232+00:00,ok,True
GO,2007,4,available,RDGO0704.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2015392.0,,2026-09-16T09:42:18.531232+00:00,ok,True
GO,2007,5,available,RDGO0705.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2005091.0,,2026-09-16T09:42:18.531232+00:00,ok,True
GO,2007,6,available,RDGO0706.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1970005.0,,2026-09-16T09:42:18.531232+00:00,ok,True
GO,2007,7,available,RDGO0707.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1890884.0,,2026-09-16T09:42:18.531232+00:00,ok,True
GO,2007,8,available,RDGO0708.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1959451.0,,2026-09-16T09:42:18.531232+00:00,ok,True
GO,2007,9,available,RDGO0709.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1963856.0,,2026-09-16T09:42:18.531232+00:00,ok,True
GO,2007,10,available,RDGO0710.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1986573.0,,2026-09-16T09:42:18.531232+00:00,ok,True
GO,2007,11,available,RDGO0711.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1918578.0,,2026-09-16T09:42:18.531232+00:00,ok,True
GO,2007,12,available,RDGO0712.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1961865.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MA,2007,1,available,RDMA0701.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1553974.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MA,2007,2,available,RDMA0702.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1521848.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MA,2007,3,available,RDMA0703.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1527260.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MA,2007,4,available,RDMA0704.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1595333.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MA,2007,5,available,RDMA0705.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1676829.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MA,2007,6,available,RDMA0706.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1550837.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MA,2007,7,available,RDMA0707.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1622295.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MA,2007,8,available,RDMA0708.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1502787.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MA,2007,9,available,RDMA0709.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1483155.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MA,2007,10,available,RDMA0710.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1559841.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MA,2007,11,available,RDMA0711.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1526070.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MA,2007,12,available,RDMA0712.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1543682.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MG,2007,1,available,RDMG0701.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,6718672.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MG,2007,2,available,RDMG0702.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,6313882.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MG,2007,3,available,RDMG0703.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,6842892.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MG,2007,4,available,RDMG0704.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,6825924.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MG,2007,5,available,RDMG0705.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,7011767.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MG,2007,6,available,RDMG0706.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,6680741.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MG,2007,7,available,RDMG0707.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,6825317.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MG,2007,8,available,RDMG0708.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,6836321.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MG,2007,9,available,RDMG0709.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,6711458.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MG,2007,10,available,RDMG0710.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,6757573.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MG,2007,11,available,RDMG0711.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,6696916.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MG,2007,12,available,RDMG0712.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,7103213.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MS,2007,1,available,RDMS0701.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,901908.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MS,2007,2,available,RDMS0702.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,918254.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MS,2007,3,available,RDMS0703.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,979002.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MS,2007,4,available,RDMS0704.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,895164.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MS,2007,5,available,RDMS0705.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,904792.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MS,2007,6,available,RDMS0706.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,975625.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MS,2007,7,available,RDMS0707.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,945818.0,,2026-09-16T09:42:18.531232+00:00,ok,True
MS,2007,8,available,RDMS0708.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,901490.0,,2026-09-16T09:42:18.531232+00:00,ok,True
